date,index,state,division
2017-01-01,120.6,Perlis,01
2017-02-01,121.3,Perlis,01
2017-03-01,120.3,Perlis,01
2017-04-01,120.2,Perlis,01
2017-05-01,120.6,Perlis,01
2017-06-01,121.1,Perlis,01
2017-07-01,120.3,Perlis,01
2017-08-01,121.3,Perlis,01
2017-09-01,122.1,Perlis,01
2017-10-01,120.1,Perlis,01
2017-11-01,120.1,Perlis,01
2017-12-01,121.2,Perlis,01
2018-01-01,121.0,Perlis,01
2018-02-01,121.0,Perlis,01
2018-03-01,120.0,Perlis,01
2018-04-01,120.1,Perlis,01
2018-05-01,119.8,Perlis,01
2018-06-01,119.5,Perlis,01
2018-07-01,119.5,Perlis,01
2018-08-01,119.9,Perlis,01
2018-09-01,120.4,Perlis,01
2018-10-01,120.5,Perlis,01
2018-11-01,120.5,Perlis,01
2018-12-01,121.6,Perlis,01
2019-01-01,122.8,Perlis,01
2019-02-01,122.9,Perlis,01
2019-03-01,122.0,Perlis,01
2019-04-01,121.4,Perlis,01
2019-05-01,121.9,Perlis,01
2019-06-01,121.9,Perlis,01
2019-07-01,122.0,Perlis,01
2019-08-01,122.7,Perlis,01
2019-09-01,122.2,Perlis,01
2019-10-01,122.0,Perlis,01
2019-11-01,121.8,Perlis,01
2019-12-01,122.9,Perlis,01
2020-01-01,122.9,Perlis,01
2020-02-01,122.6,Perlis,01
2020-03-01,121.9,Perlis,01
2020-04-01,122.3,Perlis,01
2020-05-01,122.5,Perlis,01
2020-06-01,123.9,Perlis,01
2020-07-01,123.1,Perlis,01
2020-08-01,123.3,Perlis,01
2020-09-01,122.9,Perlis,01
2020-10-01,122.9,Perlis,01
2020-11-01,122.4,Perlis,01
2020-12-01,123.7,Perlis,01
2021-01-01,124.2,Perlis,01
2021-02-01,124.0,Perlis,01
2021-03-01,123.3,Perlis,01
2021-04-01,123.1,Perlis,01
2021-05-01,123.3,Perlis,01
2021-06-01,123.5,Perlis,01
2021-07-01,124.1,Perlis,01
2021-08-01,124.2,Perlis,01
2021-09-01,125.6,Perlis,01
2021-10-01,125.4,Perlis,01
2021-11-01,126.4,Perlis,01
2021-12-01,128.0,Perlis,01
2022-01-01,128.1,Perlis,01
2022-02-01,128.7,Perlis,01
2022-03-01,129.0,Perlis,01
2022-04-01,129.4,Perlis,01
2022-05-01,129.7,Perlis,01
2022-06-01,131.0,Perlis,01
2022-07-01,131.0,Perlis,01
2022-08-01,130.6,Perlis,01
2022-09-01,131.3,Perlis,01
2022-10-01,133.1,Perlis,01
2022-11-01,133.1,Perlis,01
2022-12-01,133.4,Perlis,01
2023-01-01,134.0,Perlis,01
2023-02-01,134.2,Perlis,01
2023-03-01,134.3,Perlis,01
2023-04-01,134.5,Perlis,01
2023-05-01,134.7,Perlis,01
2023-06-01,135.0,Perlis,01
2023-07-01,135.5,Perlis,01
2023-08-01,136.7,Perlis,01
2023-09-01,136.2,Perlis,01
2023-10-01,136.5,Perlis,01
2023-11-01,136.0,Perlis,01
2023-12-01,136.5,Perlis,01
2024-01-01,136.6,Perlis,01
2024-02-01,137.1,Perlis,01
2024-03-01,137.1,Perlis,01
2024-04-01,136.8,Perlis,01
2024-05-01,137.4,Perlis,01
2024-06-01,137.8,Perlis,01
2024-07-01,137.6,Perlis,01
2024-08-01,137.6,Perlis,01
2024-09-01,137.3,Perlis,01
2024-10-01,138.7,Perlis,01
2024-11-01,138.8,Perlis,01
2024-12-01,139.0,Perlis,01
2025-01-01,139.1,Perlis,01
2025-02-01,139.0,Perlis,01
2025-03-01,139.2,Perlis,01
2025-04-01,139.2,Perlis,01
2025-05-01,139.7,Perlis,01
2025-06-01,139.5,Perlis,01
2025-07-01,139.3,Perlis,01
2025-08-01,139.2,Perlis,01
2025-09-01,140.0,Perlis,01
2025-10-01,140.2,Perlis,01
2025-11-01,139.9,Perlis,01
2025-12-01,140.2,Perlis,01
2026-01-01,140.7,Perlis,01
2026-02-01,140.4,Perlis,01
2026-03-01,140.4,Perlis,01
2026-04-01,140.0,Perlis,01
2026-05-01,140.0,Perlis,01
2026-06-01,140.3,Perlis,01
2026-07-01,140.7,Perlis,01
2010-01-01,98.7,Pulau Pinang,01
2010-02-01,98.9,Pulau Pinang,01
2010-03-01,98.6,Pulau Pinang,01
2010-04-01,98.6,Pulau Pinang,01
2010-05-01,99.0,Pulau Pinang,01
2010-06-01,99.5,Pulau Pinang,01
2010-07-01,100.1,Pulau Pinang,01
2010-08-01,100.7,Pulau Pinang,01
2010-09-01,101.0,Pulau Pinang,01
2010-10-01,101.1,Pulau Pinang,01
2010-11-01,101.8,Pulau Pinang,01
2010-12-01,102.0,Pulau Pinang,01
2011-01-01,103.2,Pulau Pinang,01
2011-02-01,103.9,Pulau Pinang,01
2011-03-01,104.0,Pulau Pinang,01
2011-04-01,104.2,Pulau Pinang,01
2011-05-01,104.2,Pulau Pinang,01
2011-06-01,105.2,Pulau Pinang,01
2011-07-01,105.8,Pulau Pinang,01
2011-08-01,105.8,Pulau Pinang,01
2011-09-01,106.1,Pulau Pinang,01
2011-10-01,106.8,Pulau Pinang,01
2011-11-01,107.0,Pulau Pinang,01
2011-12-01,107.4,Pulau Pinang,01
2012-01-01,108.3,Pulau Pinang,01
2012-02-01,107.6,Pulau Pinang,01
2012-03-01,107.7,Pulau Pinang,01
2012-04-01,107.5,Pulau Pinang,01
2012-05-01,108.1,Pulau Pinang,01
2012-06-01,108.9,Pulau Pinang,01
2012-07-01,108.7,Pulau Pinang,01
2012-08-01,108.6,Pulau Pinang,01
2012-09-01,108.9,Pulau Pinang,01
2012-10-01,109.5,Pulau Pinang,01
2012-11-01,109.3,Pulau Pinang,01
2012-12-01,109.6,Pulau Pinang,01
2013-01-01,111.4,Pulau Pinang,01
2013-02-01,111.4,Pulau Pinang,01
2013-03-01,111.2,Pulau Pinang,01
2013-04-01,111.4,Pulau Pinang,01
2013-05-01,111.9,Pulau Pinang,01
2013-06-01,112.3,Pulau Pinang,01
2013-07-01,112.7,Pulau Pinang,01
2013-08-01,112.4,Pulau Pinang,01
2013-09-01,113.0,Pulau Pinang,01
2013-10-01,113.4,Pulau Pinang,01
2013-11-01,113.6,Pulau Pinang,01
2013-12-01,114.7,Pulau Pinang,01
2014-01-01,115.7,Pulau Pinang,01
2014-02-01,115.9,Pulau Pinang,01
2014-03-01,116.0,Pulau Pinang,01
2014-04-01,116.4,Pulau Pinang,01
2014-05-01,116.2,Pulau Pinang,01
2014-06-01,116.6,Pulau Pinang,01
2014-07-01,117.1,Pulau Pinang,01
2014-08-01,117.3,Pulau Pinang,01
2014-09-01,117.6,Pulau Pinang,01
2014-10-01,117.4,Pulau Pinang,01
2014-11-01,118.0,Pulau Pinang,01
2014-12-01,118.2,Pulau Pinang,01
2015-01-01,119.6,Pulau Pinang,01
2015-02-01,119.1,Pulau Pinang,01
2015-03-01,118.7,Pulau Pinang,01
2015-04-01,120.3,Pulau Pinang,01
2015-05-01,120.4,Pulau Pinang,01
2015-06-01,121.0,Pulau Pinang,01
2015-07-01,121.9,Pulau Pinang,01
2015-08-01,122.9,Pulau Pinang,01
2015-09-01,123.6,Pulau Pinang,01
2015-10-01,124.1,Pulau Pinang,01
2015-11-01,123.9,Pulau Pinang,01
2015-12-01,124.4,Pulau Pinang,01
2016-01-01,125.6,Pulau Pinang,01
2016-02-01,127.0,Pulau Pinang,01
2016-03-01,126.9,Pulau Pinang,01
2016-04-01,126.7,Pulau Pinang,01
2016-05-01,126.7,Pulau Pinang,01
2016-06-01,127.3,Pulau Pinang,01
2016-07-01,127.5,Pulau Pinang,01
2016-08-01,128.3,Pulau Pinang,01
2016-09-01,128.0,Pulau Pinang,01
2016-10-01,128.2,Pulau Pinang,01
2016-11-01,129.2,Pulau Pinang,01
2016-12-01,129.8,Pulau Pinang,01
2017-01-01,131.4,Pulau Pinang,01
2017-02-01,132.3,Pulau Pinang,01
2017-03-01,132.0,Pulau Pinang,01
2017-04-01,132.1,Pulau Pinang,01
2017-05-01,132.7,Pulau Pinang,01
2017-06-01,133.0,Pulau Pinang,01
2017-07-01,133.8,Pulau Pinang,01
2017-08-01,134.1,Pulau Pinang,01
2017-09-01,134.3,Pulau Pinang,01
2017-10-01,133.9,Pulau Pinang,01
2017-11-01,134.1,Pulau Pinang,01
2017-12-01,135.1,Pulau Pinang,01
2018-01-01,136.2,Pulau Pinang,01
2018-02-01,136.5,Pulau Pinang,01
2018-03-01,136.1,Pulau Pinang,01
2018-04-01,136.0,Pulau Pinang,01
2018-05-01,135.9,Pulau Pinang,01
2018-06-01,133.5,Pulau Pinang,01
2018-07-01,134.1,Pulau Pinang,01
2018-08-01,134.4,Pulau Pinang,01
2018-09-01,134.9,Pulau Pinang,01
2018-10-01,135.5,Pulau Pinang,01
2018-11-01,135.9,Pulau Pinang,01
2018-12-01,136.5,Pulau Pinang,01
2019-01-01,137.5,Pulau Pinang,01
2019-02-01,137.9,Pulau Pinang,01
2019-03-01,137.5,Pulau Pinang,01
2019-04-01,137.4,Pulau Pinang,01
2019-05-01,137.3,Pulau Pinang,01
2019-06-01,137.3,Pulau Pinang,01
2019-07-01,138.1,Pulau Pinang,01
2019-08-01,138.6,Pulau Pinang,01
2019-09-01,138.4,Pulau Pinang,01
2019-10-01,138.3,Pulau Pinang,01
2019-11-01,138.5,Pulau Pinang,01
2019-12-01,138.7,Pulau Pinang,01
2020-01-01,139.0,Pulau Pinang,01
2020-02-01,139.3,Pulau Pinang,01
2020-03-01,139.2,Pulau Pinang,01
2020-04-01,139.5,Pulau Pinang,01
2020-05-01,139.7,Pulau Pinang,01
2020-06-01,139.9,Pulau Pinang,01
2020-07-01,139.9,Pulau Pinang,01
2020-08-01,140.1,Pulau Pinang,01
2020-09-01,139.8,Pulau Pinang,01
2020-10-01,140.1,Pulau Pinang,01
2020-11-01,139.9,Pulau Pinang,01
2020-12-01,140.7,Pulau Pinang,01
2021-01-01,140.9,Pulau Pinang,01
2021-02-01,140.8,Pulau Pinang,01
2021-03-01,140.7,Pulau Pinang,01
2021-04-01,140.9,Pulau Pinang,01
2021-05-01,140.3,Pulau Pinang,01
2021-06-01,140.5,Pulau Pinang,01
2021-07-01,140.6,Pulau Pinang,01
2021-08-01,140.7,Pulau Pinang,01
2021-09-01,141.2,Pulau Pinang,01
2021-10-01,141.5,Pulau Pinang,01
2021-11-01,143.2,Pulau Pinang,01
2021-12-01,144.9,Pulau Pinang,01
2022-01-01,145.6,Pulau Pinang,01
2022-02-01,145.9,Pulau Pinang,01
2022-03-01,146.7,Pulau Pinang,01
2022-04-01,147.1,Pulau Pinang,01
2022-05-01,148.4,Pulau Pinang,01
2022-06-01,150.1,Pulau Pinang,01
2022-07-01,151.4,Pulau Pinang,01
2022-08-01,151.4,Pulau Pinang,01
2022-09-01,151.8,Pulau Pinang,01
2022-10-01,152.3,Pulau Pinang,01
2022-11-01,153.3,Pulau Pinang,01
2022-12-01,154.3,Pulau Pinang,01
2023-01-01,155.7,Pulau Pinang,01
2023-02-01,155.9,Pulau Pinang,01
2023-03-01,156.0,Pulau Pinang,01
2023-04-01,156.0,Pulau Pinang,01
2023-05-01,156.9,Pulau Pinang,01
2023-06-01,156.9,Pulau Pinang,01
2023-07-01,157.5,Pulau Pinang,01
2023-08-01,157.7,Pulau Pinang,01
2023-09-01,158.6,Pulau Pinang,01
2023-10-01,159.2,Pulau Pinang,01
2023-11-01,158.9,Pulau Pinang,01
2023-12-01,159.4,Pulau Pinang,01
2024-01-01,159.9,Pulau Pinang,01
2024-02-01,159.8,Pulau Pinang,01
2024-03-01,160.4,Pulau Pinang,01
2024-04-01,160.9,Pulau Pinang,01
2024-05-01,161.1,Pulau Pinang,01
2024-06-01,161.4,Pulau Pinang,01
2024-07-01,161.9,Pulau Pinang,01
2024-08-01,161.9,Pulau Pinang,01
2024-09-01,161.8,Pulau Pinang,01
2024-10-01,163.1,Pulau Pinang,01
2024-11-01,163.1,Pulau Pinang,01
2024-12-01,163.4,Pulau Pinang,01
2025-01-01,163.6,Pulau Pinang,01
2025-02-01,163.4,Pulau Pinang,01
2025-03-01,163.6,Pulau Pinang,01
2025-04-01,163.9,Pulau Pinang,01
2025-05-01,163.8,Pulau Pinang,01
2025-06-01,164.3,Pulau Pinang,01
2025-07-01,164.2,Pulau Pinang,01
2025-08-01,164.3,Pulau Pinang,01
2025-09-01,164.6,Pulau Pinang,01
2025-10-01,164.8,Pulau Pinang,01
2025-11-01,164.8,Pulau Pinang,01
2025-12-01,165.6,Pulau Pinang,01
2026-01-01,165.9,Pulau Pinang,01
2026-02-01,166.1,Pulau Pinang,01
2026-03-01,166.2,Pulau Pinang,01
2026-04-01,166.2,Pulau Pinang,01
2026-05-01,166.4,Pulau Pinang,01
2026-06-01,166.4,Pulau Pinang,01
2026-07-01,167.0,Pulau Pinang,01
2010-01-01,99.2,Sabah,01
2010-02-01,99.8,Sabah,01
2010-03-01,99.8,Sabah,01
2010-04-01,99.7,Sabah,01
2010-05-01,99.4,Sabah,01
2010-06-01,99.2,Sabah,01
2010-07-01,99.4,Sabah,01
2010-08-01,100.0,Sabah,01
2010-09-01,100.3,Sabah,01
2010-10-01,100.6,Sabah,01
2010-11-01,100.8,Sabah,01
2010-12-01,101.9,Sabah,01
2011-01-01,103.6,Sabah,01
2011-02-01,104.1,Sabah,01
2011-03-01,104.3,Sabah,01
2011-04-01,104.6,Sabah,01
2011-05-01,104.3,Sabah,01
2011-06-01,104.4,Sabah,01
2011-07-01,104.4,Sabah,01
2011-08-01,104.9,Sabah,01
2011-09-01,105.2,Sabah,01
2011-10-01,105.6,Sabah,01
2011-11-01,105.8,Sabah,01
2011-12-01,106.2,Sabah,01
2012-01-01,107.1,Sabah,01
